Date,AUD_CURNCY,CAD_CURNCY,CHF_CURNCY,EUR_CURNCY,GBP_CURNCY,JPY_CURNCY,NZD_CURNCY,SEK_CURNCY,AUD_CURNCY3M,CAD_CURNCY3M,CHF_CURNCY3M,EUR_CURNCY3M,GBP_CURNCY3M,JPY_CURNCY3M,NZD_CURNCY3M,SEK_CURNCY3M,AUD_IR,CAD_IR,CHF_IR,EUR_IR,GBP_IR,JPY_IR,NZD_IR,SEK_IR,USD_IR
2017-03-24,0.7623,0.7475,1.0087,1.0798,1.2473,0.008982,0.7028,0.113767,0.761018,0.7458100000000001,1.0031789999999998,1.0845790000000002,1.250215,0.004874000000000001,0.701152,0.072074,0.01795,0.932,-0.723,-0.328,0.35206,-0.00643,0.02,-0.498,1.109
2017-03-27,0.7618,0.7476,1.0147,1.0864,1.2559,0.009036,0.7045,0.113231,0.7605270000000001,0.74594,1.009256,1.091083,1.258715,0.004956000000000001,0.702845,0.072625,0.01795,0.94,-0.723,-0.327,0.34675,-0.01071,0.02,-0.497,1.11956
2017-03-28,0.7633,0.7472,1.0077,1.0814,1.245,0.008998,0.7013,0.112776,0.76203,0.745463,1.0022280000000001,1.0860999999999998,1.2478550000000002,0.004843000000000001,0.699666,0.071926,0.01795,0.941,-0.723,-0.328,0.34675,-0.01214,0.0199,-0.5,1.12122
2017-03-29,0.767,0.7504,1.0035,1.0766,1.2434,0.009006,0.7033,0.111818,0.76575,0.748579,0.9980600000000001,1.081257,1.2462250000000001,0.0049310000000000005,0.701689,0.07206,0.01795,0.941,-0.721,-0.328,0.34375,-0.00214,0.019799999999999998,-0.499,1.13122
2017-03-30,0.7641,0.7495,0.9988,1.0674,1.2468,0.008935,0.6996,0.111477,0.762862,0.7477450000000001,0.99336,1.072029,1.24958,0.004835,0.69798,0.07140300000000001,0.01795,0.941,-0.728,-0.328,0.34263,-0.01643,0.019799999999999998,-0.491,1.13733
2017-03-31,0.7629,0.7509,0.9971,1.0652,1.255,0.008977,0.7006,0.11164,0.761645,0.749205,0.9915499999999999,1.069925,1.2578269999999998,0.004860000000000001,0.698982,0.071176,0.01795,0.941,-0.73,-0.328,0.34388,-0.01671,0.019799999999999998,-0.481,1.14817
2017-04-03,0.7605,0.7473,0.9985,1.067,1.2486,0.009017,0.7014,0.111012,0.759254,0.745599,0.9930040000000001,1.071685,1.251442,0.004937000000000001,0.6997800000000001,0.07061,0.01795,0.94,-0.7284,-0.328,0.345,-0.01243,0.0199,-0.47,1.15178
2017-04-04,0.7565,0.7462,0.9981,1.0674,1.244,0.009031,0.6973,0.111237,0.7552719999999999,0.7444999999999999,0.992623,1.072053,1.246915,0.0050810000000000004,0.6956950000000001,0.070885,0.0179,0.941,-0.726,-0.328,0.34438,-0.00643,0.019799999999999998,-0.459,1.15178
2017-04-05,0.757,0.7443,0.9951,1.0663,1.2483,0.009033,0.6964,0.110812,0.75577,0.742645,0.98961,1.070892,1.2511999999999999,0.005122999999999999,0.694805,0.07045599999999999,0.017849999999999998,0.941,-0.728,-0.328,0.34181,-0.00571,0.01975,-0.444,1.15622
2017-04-06,0.7545,0.7455,0.995,1.0644,1.247,0.009025,0.697,0.110234,0.7532899999999999,0.7439070000000001,0.989514,1.069019,1.24994,0.005045,0.6954229999999999,0.069641,0.017849999999999998,0.941,-0.728,-0.329,0.34313,0.00357,0.019799999999999998,-0.435,1.15622
2017-04-07,0.75,0.746,0.9911,1.0591,1.2371,0.009004,0.6941,0.110162,0.74879,0.744385,0.985576,1.063774,1.240105,0.004871,0.6925,0.06867799999999999,0.017849999999999998,0.941,-0.728,-0.329,0.34288,0.00543,0.01993,-0.439,1.15678
2017-04-10,0.7501,0.7504,0.9916,1.0596,1.2415,0.009014,0.6962,0.110378,0.748887,0.7487309999999999,0.98585,1.064386,1.244625,0.004782,0.6945870000000001,0.068164,0.01775,0.941,-0.73,-0.328,0.34288,0.0415,0.0199,-0.439,1.15289
2017-04-11,0.7499,0.7505,0.9927,1.0605,1.2491,0.009123,0.6959,0.111407,0.748657,0.7487849999999999,0.98701,1.06528,1.2522000000000002,0.005057999999999999,0.694311,0.06914100000000001,0.01765,0.94,-0.7312,-0.328,0.34131,0.01864,0.0199,-0.44,1.15128
2017-04-12,0.7522,0.7546,0.997,1.0665,1.254,0.009172,0.6965,0.110575,0.750996,0.7529570000000001,0.9914,1.071315,1.257055,0.005136999999999999,0.69494,0.06860000000000001,0.01765,0.938,-0.7312,-0.328,0.34475,0.01293,0.0197,-0.439,1.15189
2017-04-13,0.7568,0.7503,0.9942,1.0613,1.2503,0.009166,0.6998,0.110576,0.755565,0.7486349999999999,0.9885269999999999,1.066176,1.253474,0.005026000000000001,0.698211,0.067887,0.01765,0.934,-0.7324,-0.329,0.34163,0.02079,0.01975,-0.447,1.15222
2017-04-18,0.756,0.7473,1.0038,1.073,1.2841,0.009223,0.7043,0.111448,0.754775,0.745624,0.9981610000000001,1.077868,1.28726,0.005103,0.702701,0.06872500000000001,0.01765,0.926,-0.7302,-0.329,0.34038,0.02436,0.01975,-0.455,1.14678
2017-04-19,0.7497,0.7416,1.0018,1.0711,1.2777,0.009186,0.7003,0.111286,0.7485320000000001,0.739851,0.99616,1.075925,1.280825,0.005097999999999999,0.6987150000000001,0.068938,0.0175,0.926,-0.7298,-0.329,0.33744,0.01364,0.0197,-0.461,1.14761
2017-04-20,0.7527,0.7424,1.0013,1.0717,1.2813,0.009147,0.7011,0.111115,0.751537,0.7406929999999999,0.9957220000000001,1.076524,1.28437,0.005097000000000001,0.699518,0.068827,0.0175,0.926,-0.7296,-0.33,0.33744,0.02593,0.01975,-0.461,1.14956
2017-04-21,0.7541,0.7408,1.0038,1.0728,1.2817,0.009164,0.7022,0.11289,0.752905,0.739063,0.998169,1.077736,1.284818,0.005067,0.700601,0.070512,0.0175,0.926,-0.7296,-0.329,0.33931,0.02164,0.01975,-0.465,1.14983
2017-04-24,0.7571,0.7407,1.0042,1.0868,1.2796,0.009111,0.7017,0.114016,0.755937,0.7388950000000001,0.9986809999999999,1.091649,1.2827300000000001,0.005015999999999999,0.700159,0.07258,0.01745,0.924,-0.7296,-0.329,0.33531,0.03521,0.019799999999999998,-0.473,1.14983
2017-04-26,0.7474,0.7343,1.0068,1.0904,1.2848,0.009005,0.689,0.113193,0.746232,0.73247,1.0011249999999998,1.095485,1.288143,0.004805000000000001,0.6874499999999999,0.07079,0.01745,0.924,-0.7298,-0.329,0.33619,0.03521,0.0199,-0.471,1.15039
2017-04-27,0.7465,0.7335,1.0058,1.0873,1.2904,0.008988,0.6876,0.112946,0.74538,0.7316010000000001,1.0001900000000001,1.092352,1.29375,0.004842999999999999,0.686087,0.07042100000000001,0.01745,0.924,-0.7298,-0.33,0.33881,0.02664,0.02,-0.469,1.15539
2017-04-28,0.7488,0.7324,1.0052,1.0895,1.2951,0.008966,0.6866,0.113013,0.74766,0.7305060000000001,0.999511,1.0946319999999998,1.298528,0.0047209999999999995,0.6850809999999999,0.069866,0.01745,0.916,-0.7298,-0.329,0.33844,0.02829,0.02015,-0.469,1.15761
2017-05-01,0.7526,0.7309,1.0037,1.0899,1.2886,0.008941,0.6907,0.113604,0.751452,0.729015,0.997997,1.0950220000000002,1.2920099999999999,0.0046489999999999995,0.689169,0.070354,0.01745,0.912,-0.7328,-0.329,0.33813,0.00886,0.020099999999999996,-0.466,1.15567
2017-05-02,0.7536,0.7294,1.0085,1.093,1.2939,0.008929,0.6935,0.113001,0.752465,0.727515,1.002802,1.098121,1.297315,0.004572,0.69194,0.069603,0.01745,0.912,-0.7332,-0.329,0.33975,0.01886,0.01975,-0.469,1.15511
2017-05-03,0.7423,0.7283,1.0053,1.0886,1.2867,0.008869,0.6878,0.113231,0.7411599999999999,0.726402,0.9995240000000001,1.093786,1.290135,0.004484,0.686273,0.068946,0.01735,0.907,-0.7322,-0.329,0.33881,0.01671,0.02025,-0.475,1.15844
2017-05-04,0.7409,0.7273,1.0138,1.0985,1.2923,0.008892,0.6869,0.113703,0.73981,0.725335,1.008202,1.103599,1.29566,0.004562000000000001,0.6854359999999999,0.070689,0.01735,0.9,-0.7322,-0.328,0.33931,0.01264,0.02025,-0.472,1.15844
2017-05-05,0.7424,0.7326,1.0127,1.0998,1.2982,0.008872,0.6918,0.113051,0.7413249999999999,0.73066,1.0070949999999999,1.1049030000000002,1.30162,0.004556999999999999,0.69033,0.070078,0.01735,0.895,-0.7322,-0.329,0.33556,0.00979,0.0202,-0.474,1.15622
2017-05-08,0.7387,0.7304,1.0012,1.0924,1.294,0.00883,0.6908,0.112492,0.737625,0.728465,0.9956050000000001,1.097453,1.297404,0.004614999999999999,0.6893349999999999,0.069435,0.01735,0.889,-0.7322,-0.329,0.33681,0.008,0.0202,-0.479,1.15567
2017-05-09,0.7345,0.7289,0.9927,1.0874,1.2934,0.008773,0.6895,0.112069,0.7333970000000001,0.726925,0.9870720000000001,1.092428,1.2968650000000002,0.004418,0.68801,0.06911,0.01735,0.888,-0.7322,-0.329,0.33588,0.0055,0.0202,-0.476,1.15317
2017-05-10,0.7367,0.7323,0.9911,1.0868,1.2938,0.00875,0.694,0.112558,0.7355700000000001,0.73032,0.98534,1.09196,1.29735,0.004392000000000001,0.6925,0.068137,0.01735,0.888,-0.7322,-0.33,0.33525,0.01193,0.0203,-0.476,1.15622
2017-05-11,0.7379,0.7301,0.9923,1.0861,1.2886,0.008783,0.6849,0.113273,0.73682,0.728035,0.9866039999999999,1.091186,1.292115,0.0043679999999999995,0.683495,0.069631,0.01735,0.888,-0.7322,-0.33,0.334,0.01314,0.0204,-0.477,1.1665
2017-05-12,0.7387,0.7294,0.9987,1.0931,1.289,0.008823,0.6866,0.113239,0.73762,0.72738,0.993004,1.098209,1.2925179999999998,0.004357999999999999,0.68517,0.069873,0.01735,0.888,-0.73,-0.329,0.32875,0.0085,0.0204,-0.472,1.17039
2017-05-15,0.7413,0.7335,1.0034,1.0975,1.2896,0.008788,0.6881,0.113769,0.740177,0.73148,0.9977290000000001,1.1026239999999998,1.29311,0.0043230000000000005,0.686652,0.070239,0.01735,0.886,-0.73,-0.329,0.3245,0.00386,0.02025,-0.475,1.17178
2017-05-16,0.7426,0.7349,1.0143,1.1083,1.2917,0.00884,0.6883,0.114513,0.7415,0.73285,1.0087,1.113442,1.295218,0.004405,0.686825,0.071263,0.01735,0.886,-0.73,-0.329,0.324,0.00993,0.0203,-0.478,1.16956
2017-05-17,0.7432,0.7352,1.0217,1.1159,1.297,0.009024,0.6942,0.113547,0.74207,0.7331329999999999,1.01598,1.1212209999999998,1.3006,0.004514000000000001,0.6927570000000001,0.06984599999999999,0.01735,0.886,-0.73,-0.329,0.32525,0.00243,0.0202,-0.476,1.17233
2017-05-18,0.7419,0.7351,1.0205,1.1103,1.2938,0.00897,0.6899,0.1146,0.740825,0.7329559999999999,1.0148599999999999,1.115517,1.2973400000000002,0.004495000000000001,0.6884699999999999,0.07117499999999999,0.01735,0.886,-0.732,-0.329,0.32369,-0.00043,0.020099999999999996,-0.48,1.17372
2017-05-19,0.7459,0.7401,1.0278,1.1206,1.3036,0.008989,0.6924,0.115048,0.744802,0.737965,1.0221900000000002,1.125837,1.30712,0.004571,0.69098,0.071668,0.01735,0.886,-0.732,-0.33,0.32181,0.00071,0.019950000000000002,-0.483,1.17122
2017-05-22,0.7477,0.7406,1.0273,1.1237,1.3,0.008985,0.6996,0.114844,0.7466050000000001,0.738506,1.021714,1.12897,1.30355,0.004578,0.698195,0.071329,0.01735,0.888,-0.732,-0.33,0.32306,0.00043,0.0199,-0.48,1.17928
2017-05-23,0.7478,0.7401,1.0245,1.1183,1.2961,0.008946,0.7012,0.115356,0.746742,0.738015,1.01873,1.1235950000000001,1.299657,0.004471000000000001,0.699791,0.070543,0.01735,0.89,-0.732,-0.33,0.32119,0.00186,0.0199,-0.477,1.18039
2017-05-24,0.7503,0.7459,1.0277,1.1219,1.2972,0.008969,0.7046,0.115119,0.749227,0.743859,1.022067,1.127343,1.300895,0.004369,0.70322,0.071515,0.01735,0.892,-0.732,-0.33,0.31963,-0.001,0.02,-0.485,1.18456
2017-05-25,0.7454,0.7415,1.0277,1.121,1.2942,0.008941,0.7023,0.115083,0.744367,0.739388,1.02204,1.12636,1.297782,0.004430999999999999,0.70097,0.07120000000000001,0.01735,0.894,-0.729,-0.33,0.31838,0.00614,0.02,-0.493,1.182
2017-05-26,0.7448,0.7437,1.0263,1.1183,1.2804,0.008982,0.7061,0.114874,0.743762,0.741604,1.020628,1.123691,1.284,0.004412,0.704777,0.070931,0.01735,0.899,-0.727,-0.33,0.31463,0.0015,0.02,-0.499,1.18094
2017-05-29,0.744,0.7433,1.023,1.1164,1.284,0.008988,0.7057,0.114628,0.742967,0.7412099999999999,1.01731,1.1218080000000001,1.287588,0.004408,0.704335,0.07056799999999999,0.01735,0.899,-0.727,-0.33,0.31463,-0.00093,0.02,-0.498,1.18178
2017-05-30,0.7465,0.743,1.0261,1.1186,1.2859,0.009022,0.7095,0.115091,0.7455050000000001,0.740885,1.020415,1.124031,1.289515,0.0044670000000000005,0.70813,0.07054099999999999,0.01735,0.898,-0.727,-0.329,0.314,-0.00593,0.02,-0.498,1.17956
2017-05-31,0.743,0.7407,1.0333,1.1244,1.289,0.009028,0.7085,0.115086,0.741992,0.7385390000000001,1.027495,1.129993,1.2927,0.004373,0.707194,0.068921,0.01735,0.895,-0.727,-0.33,0.31525,-0.01007,0.01985,-0.495,1.17944
2017-06-01,0.7374,0.7399,1.0292,1.1213,1.2882,0.008979,0.706,0.115995,0.7364670000000001,0.737592,1.02358,1.126693,1.291793,0.004515999999999999,0.7047169999999999,0.071437,0.01735,0.893,-0.727,-0.33,0.31244,-0.00864,0.01975,-0.497,1.18117
2017-06-02,0.7443,0.7417,1.039,1.1279,1.2888,0.009057,0.7142,0.115575,0.743327,0.73943,1.0334269999999999,1.1332769999999999,1.29236,0.004664000000000001,0.7128549999999999,0.07142499999999999,0.0173,0.89,-0.729,-0.329,0.31119,-0.01121,0.01965,-0.5,1.17839
2017-06-05,0.7487,0.7422,1.0362,1.1254,1.2904,0.009052,0.7139,0.115405,0.747712,0.73993,1.030628,1.1307859999999998,1.293979,0.0046879999999999995,0.712558,0.07116999999999998,0.0173,0.889,-0.7292,-0.33,0.30681,-0.01279,0.0196,-0.501,1.17172
2017-06-06,0.7506,0.7432,1.0395,1.1277,1.2911,0.00914,0.7184,0.115065,0.7496200000000001,0.7409279999999999,1.0339310000000002,1.133079,1.294705,0.004786,0.717029,0.07089000000000001,0.0173,0.889,-0.7292,-0.33,0.30431,-0.01279,0.0196,-0.503,1.18644
2017-06-07,0.7549,0.7403,1.0366,1.1257,1.296,0.009105,0.7195,0.114814,0.75388,0.7379699999999999,1.0308899999999999,1.1312119999999999,1.29973,0.004695,0.718148,0.069523,0.01735,0.888,-0.7292,-0.332,0.30369,-0.01279,0.0196,-0.503,1.192
2017-06-08,0.7547,0.7403,1.0337,1.1214,1.2956,0.009089,0.7215,0.114722,0.7537400000000001,0.7378589999999999,1.0280850000000001,1.1268289999999999,1.2992650000000001,0.004681,0.720205,0.06992200000000001,0.01725,0.898,-0.7292,-0.332,0.30431,-0.01279,0.01975,-0.503,1.18867
2017-06-09,0.7527,0.7426,1.0316,1.1195,1.2746,0.009064,0.7213,0.114332,0.7517400000000001,0.74017,1.025954,1.124971,1.278247,0.004591999999999999,0.7200500000000001,0.068882,0.01725,0.902,-0.7292,-0.332,0.30244,-0.01386,0.01975,-0.504,1.19761
2017-06-13,0.7537,0.7552,1.0321,1.1211,1.2754,0.009086,0.7221,0.114907,0.752742,0.752998,1.0264,1.126567,1.2790650000000001,0.004629,0.72085,0.06959199999999999,0.0172,0.909,-0.7296,-0.331,0.30244,-0.01386,0.01975,-0.508,1.20039
2017-06-14,0.7585,0.7549,1.0297,1.1218,1.2751,0.009126,0.7261,0.114269,0.7574869999999999,0.7527200000000001,1.02384,1.1274099999999998,1.2788499999999998,0.004416000000000001,0.72483,0.06817899999999999,0.0172,0.913,-0.7296,-0.331,0.29963,-0.01529,0.0196,-0.515,1.20178
2017-06-15,0.7579,0.7537,1.0254,1.1145,1.2758,0.009015,0.7208,0.114822,0.75693,0.7516090000000001,1.01963,1.119982,1.2795050000000001,0.004535000000000001,0.719535,0.069309,0.0172,0.922,-0.7296,-0.332,0.2965,-0.01564,0.01975,-0.515,1.20178
2017-06-16,0.7621,0.7568,1.027,1.1198,1.2783,0.009019,0.7254,0.114374,0.76113,0.754718,1.021199,1.1252879999999998,1.282014,0.004473999999999999,0.724175,0.068898,0.017150000000000002,0.93,-0.7296,-0.332,0.29381,-0.01579,0.0195,-0.51,1.21
2017-06-19,0.76,0.7565,1.025,1.1149,1.2737,0.008967,0.7232,0.113857,0.759027,0.754419,1.0191599999999998,1.120403,1.277366,0.004423999999999999,0.72198,0.067907,0.0172,0.935,-0.7296,-0.331,0.29256,-0.01179,0.01975,-0.505,1.21806
2017-06-20,0.758,0.7537,1.0256,1.1134,1.2629,0.008972,0.7242,0.11432,0.757055,0.7515700000000001,1.019757,1.11894,1.266625,0.004452,0.722949,0.067718,0.0172,0.954,-0.7296,-0.329,0.29163,-0.0125,0.01975,-0.503,1.2225
2017-06-21,0.7553,0.75,1.0283,1.1168,1.2671,0.008978,0.7227,0.114295,0.7543569999999999,0.74783,1.022387,1.122397,1.270805,0.0044480000000000006,0.7214,0.06809499999999999,0.0172,0.955,-0.7296,-0.329,0.29288,-0.01107,0.019799999999999998,-0.502,1.21956
2017-06-22,0.7542,0.7556,1.029,1.1152,1.2682,0.008982,0.7264,0.114665,0.753293,0.7534900000000001,1.0232299999999999,1.1206829999999999,1.271825,0.004517,0.7251500000000001,0.068482,0.017150000000000002,0.964,-0.7296,-0.329,0.29094,-0.00993,0.01975,-0.508,1.219
2017-06-23,0.7568,0.7538,1.0318,1.1194,1.2718,0.008986,0.7285,0.114676,0.7559100000000001,0.7515780000000001,1.026025,1.12492,1.2754400000000001,0.004456,0.727275,0.068576,0.017150000000000002,0.976,-0.7296,-0.329,0.29019,-0.01064,0.01985,-0.506,1.221
2017-06-26,0.7585,0.755,1.0284,1.1182,1.2723,0.008939,0.7289,0.116096,0.7576219999999999,0.752765,1.0226279999999999,1.1237300000000001,1.276023,0.004373000000000001,0.727685,0.07004300000000001,0.0172,1.016,-0.7296,-0.329,0.28994,-0.01093,0.01985,-0.506,1.22811
2017-06-27,0.7583,0.7577,1.0412,1.1339,1.2814,0.008901,0.7271,0.117032,0.75742,0.75551,1.035464,1.1395229999999998,1.285185,0.004377999999999999,0.7258819999999999,0.071298,0.017150000000000002,1.05,-0.7306,-0.329,0.28994,-0.01093,0.019950000000000002,-0.507,1.23644
2017-06-28,0.764,0.7669,1.0422,1.1378,1.2926,0.008904,0.7305,0.118201,0.763112,0.764872,1.036562,1.143322,1.296235,0.0045650000000000005,0.729265,0.073751,0.017150000000000002,1.07,-0.7306,-0.329,0.28869,-0.01093,0.02005,-0.505,1.24167
2017-06-29,0.7683,0.7689,1.0462,1.1441,1.3007,0.008915,0.7299,0.118619,0.7674,0.76695,1.040567,1.1496799999999998,1.304394,0.004394999999999999,0.728665,0.074104,0.01705,1.096,-0.7306,-0.329,0.28994,-0.01093,0.019950000000000002,-0.506,1.24556
2017-06-30,0.7689,0.7714,1.0435,1.1426,1.3025,0.008901,0.7333,0.117777,0.768005,0.769554,1.037854,1.148158,1.306194,0.004336,0.7320749999999999,0.073877,0.01705,1.114,-0.7306,-0.329,0.28994,-0.01093,0.019950000000000002,-0.51,1.25033
2017-07-03,0.7661,0.7688,1.0378,1.1364,1.294,0.00882,0.7295,0.117293,0.765215,0.766965,1.0321900000000002,1.1418970000000002,1.297655,0.0042499999999999994,0.7282850000000001,0.073958,0.0171,1.13,-0.7306,-0.329,0.28869,-0.01093,0.01998,-0.503,1.26744
2017-07-04,0.7606,0.773,1.0357,1.1346,1.292,0.008828,0.7289,0.117833,0.7597,0.771217,1.03008,1.140066,1.295665,0.004263000000000001,0.7277,0.07432,0.0171,1.156,-0.7306,-0.329,0.29556,-0.01093,0.02,-0.494,1.27356
2017-07-05,0.7603,0.7718,1.0374,1.1352,1.2934,0.008829,0.729,0.118447,0.7593449999999999,0.770031,1.0316020000000001,1.140915,1.297228,0.004059,0.727795,0.072976,0.01705,1.18,-0.7306,-0.329,0.29681,-0.00807,0.01988,-0.485,1.28022
2017-07-06,0.7586,0.7705,1.0411,1.1423,1.2971,0.008832,0.7275,0.118662,0.757677,0.7687419999999999,1.035491,1.147869,1.300864,0.0041719999999999995,0.726275,0.074758,0.01705,1.188,-0.7306,-0.329,0.28706,-0.00229,0.019799999999999998,-0.484,1.28722
2017-07-07,0.7601,0.7766,1.0374,1.1401,1.289,0.008779,0.7281,0.118646,0.759167,0.7749349999999999,1.031789,1.145646,1.292759,0.004089000000000001,0.726865,0.07497200000000001,0.01705,1.196,-0.7306,-0.329,0.28606,0.00243,0.0197,-0.485,1.28944
2017-07-10,0.7606,0.7758,1.0355,1.1399,1.2881,0.008769,0.7275,0.119035,0.7596620000000001,0.774105,1.0298740000000002,1.145463,1.291885,0.003946000000000001,0.726287,0.07552,0.017,1.206,-0.7306,-0.33,0.29956,0.001,0.01958,-0.488,1.29556
2017-07-11,0.7638,0.7743,1.0375,1.1467,1.2848,0.008777,0.7225,0.118791,0.7628750000000001,0.77251,1.0318580000000002,1.152317,1.288644,0.003869,0.72128,0.075248,0.017,1.208,-0.7306,-0.331,0.303,-0.00471,0.01965,-0.488,1.29328
2017-07-12,0.7678,0.7843,1.0359,1.1412,1.2885,0.008836,0.7265,0.119637,0.76686,0.782686,1.030154,1.146883,1.292364,0.004021,0.7252850000000001,0.07533599999999999,0.017,1.214,-0.7302,-0.331,0.30038,-0.00329,0.0196,-0.487,1.29483
2017-07-13,0.7731,0.786,1.0339,1.1398,1.2939,0.008827,0.732,0.120369,0.77217,0.784389,1.028257,1.145348,1.297678,0.004134,0.730795,0.07741200000000001,0.017,1.22,-0.7302,-0.331,0.30025,-0.00329,0.0196,-0.485,1.29506
2017-07-14,0.7832,0.7908,1.038,1.147,1.3098,0.008886,0.7347,0.12063,0.782245,0.7891849999999999,1.032384,1.152585,1.313635,0.0041589999999999995,0.733485,0.077807,0.01695,1.228,-0.7302,-0.331,0.29994,0.00729,0.019799999999999998,-0.479,1.29639
2017-07-17,0.7801,0.7877,1.039,1.1478,1.3055,0.008879,0.7318,0.120447,0.779195,0.786095,1.0333109999999999,1.153443,1.3093970000000001,0.0040869999999999995,0.73059,0.077733,0.017,1.237,-0.73,-0.329,0.30669,0.00086,0.01973,-0.474,1.29861
2017-07-18,0.7916,0.7919,1.0471,1.1554,1.304,0.008924,0.7349,0.12043,0.790665,0.79032,1.041415,1.161128,1.308,0.0040019999999999995,0.73367,0.07713,0.01695,1.242,-0.73,-0.33,0.30669,-0.00014,0.019450000000000002,-0.473,1.29917
2017-07-19,0.7952,0.7933,1.0464,1.1515,1.3022,0.008932,0.7356,0.121602,0.794235,0.791745,1.040643,1.157263,1.306181,0.004089000000000001,0.734345,0.07791100000000001,0.017,1.254,-0.729,-0.329,0.30388,0.00057,0.0195,-0.472,1.30072
2017-07-20,0.7958,0.7942,1.0512,1.1631,1.2973,0.008936,0.7398,0.12131,0.7948599999999999,0.79261,1.04561,1.1687830000000001,1.301186,0.004226,0.7385700000000001,0.079201,0.017,1.26,-0.729,-0.329,0.30144,-0.00157,0.01978,-0.47,1.30211
2017-07-21,0.7916,0.7976,1.0575,1.1663,1.2997,0.008998,0.7454,0.121718,0.790662,0.796064,1.0519100000000001,1.1720259999999998,1.30359,0.004333000000000001,0.744165,0.079752,0.01695,1.264,-0.7244,-0.329,0.30363,-0.00014,0.0197,-0.462,1.303
2017-07-24,0.7924,0.7993,1.0568,1.1642,1.3028,0.009001,0.7439,0.121821,0.791456,0.7977650000000001,1.051209,1.169932,1.306729,0.0043230000000000005,0.742667,0.080122,0.0169,1.268,-0.7264,-0.329,0.30088,-0.00329,0.01968,-0.452,1.30411
2017-07-25,0.7937,0.7995,1.0499,1.1647,1.3025,0.008937,0.7417,0.122405,0.792762,0.798015,1.0442660000000001,1.1704750000000002,1.306482,0.004195,0.740456,0.080309,0.0169,1.28,-0.7264,-0.329,0.29838,-0.00186,0.0197,-0.444,1.30522
2017-07-26,0.8005,0.8035,1.0517,1.1734,1.3122,0.008995,0.752,0.121718,0.799542,0.802045,1.045965,1.17929,1.31629,0.004123,0.75073,0.07905300000000001,0.0169,1.284,-0.7264,-0.329,0.29656,-0.00614,0.01989,-0.439,1.30411
2017-07-27,0.7967,0.7966,1.0364,1.1677,1.3066,0.008988,0.7487,0.123173,0.795755,0.795106,1.030758,1.1734769999999999,1.310588,0.004287999999999999,0.747455,0.081332,0.0169,1.286,-0.7264,-0.329,0.29713,-0.01293,0.01998,-0.439,1.3035
2017-07-28,0.7987,0.8043,1.0322,1.1751,1.3136,0.009035,0.7514,0.123952,0.7977599999999999,0.80291,1.026549,1.180884,1.317585,0.00433,0.750165,0.082502,0.0169,1.288,-0.7264,-0.329,0.29469,-0.00686,0.0199,-0.439,1.30389
2017-07-31,0.8003,0.8014,1.0342,1.1842,1.3215,0.00907,0.7512,0.123294,0.79937,0.799982,1.028525,1.190013,1.3255119999999998,0.0044069999999999995,0.7499669999999999,0.082093,0.0169,1.29,-0.7286,-0.329,0.29594,-0.00443,0.01978,-0.44,1.30361
2017-08-01,0.7969,0.7975,1.0355,1.1802,1.3203,0.00906,0.7467,0.123466,0.7959900000000001,0.796065,1.0298450000000001,1.185973,1.32427,0.004268,0.7454700000000001,0.08208700000000001,0.0169,1.292,-0.7286,-0.329,0.29344,-0.00871,0.01978,-0.435,1.30361
2017-08-02,0.7968,0.7955,1.03,1.1856,1.3223,0.009031,0.7429,0.12343,0.7958649999999999,0.79403,1.02423,1.191509,1.32633,0.0042910000000000005,0.741685,0.081177,0.0169,1.296,-0.7286,-0.329,0.29469,-0.00757,0.01978,-0.44,1.30611
2017-08-03,0.795,0.7945,1.0325,1.187,1.3138,0.009087,0.7435,0.122777,0.79406,0.792995,1.026885,1.192749,1.3177450000000002,0.004471999999999999,0.7422700000000001,0.081701,0.0169,1.298,-0.7286,-0.33,0.28844,-0.01486,0.0199,-0.438,1.30694
2017-08-04,0.7922,0.7905,1.0279,1.1773,1.304,0.009034,0.7409,0.122693,0.791282,0.78898,1.0222740000000001,1.183003,1.307912,0.004362,0.739665,0.081688,0.0169,1.298,-0.7286,-0.331,0.28844,-0.00971,0.0199,-0.437,1.30722
2017-08-08,0.7914,0.7895,1.0265,1.1752,1.2992,0.009064,0.7329,0.122295,0.790462,0.78798,1.0208679999999999,1.180888,1.3031249999999999,0.004450999999999999,0.7316549999999999,0.08135200000000001,0.0169,1.298,-0.7286,-0.331,0.28806,-0.00629,0.0199,-0.433,1.3125
2017-08-09,0.7888,0.7875,1.0377,1.1759,1.3004,0.009086,0.7337,0.122912,0.787852,0.786075,1.031929,1.181724,1.304428,0.004403000000000001,0.732425,0.08099799999999999,0.01695,1.298,-0.7286,-0.331,0.28838,-0.00743,0.0199,-0.425,1.31444
2017-08-10,0.7875,0.7847,1.0389,1.1772,1.2977,0.009157,0.7275,0.123144,0.786552,0.783295,1.033269,1.182935,1.3016290000000001,0.0044670000000000005,0.7262350000000001,0.082265,0.0169,1.301,-0.7286,-0.331,0.28931,-0.006,0.019799999999999998,-0.424,1.31389
2017-08-11,0.7894,0.7887,1.0397,1.1821,1.3014,0.009158,0.7311,0.123262,0.788445,0.78738,1.034038,1.187918,1.3053839999999999,0.004428,0.729862,0.08218,0.0169,1.301,-0.7286,-0.329,0.28681,-0.00807,0.019799999999999998,-0.418,1.31667
